iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,mu,num_inner,inner_status,TR_radius,dxtype,normdx,minxfeasi,minyfeasi,compl,mineigvalHw,ared/pred,radius_update,dual_clipping,maxabsLagmult
0,0.0,0.8077336256280888,1.3597399555105185e-15,3.512922416129439,2.3856554284029183,2.5786182498920587,0.0,0.0,0,0.0,0.1,,,,,,,,,,,,,1.0
1,0.05753445625305176,0.8081267849614027,0.060520812261215244,0.4876851600232384,0.2134804737186214,0.4384779386101023,0.0,0.0,0,0.0,0.1,1.0,successful,0.7905694150420949,tCG_REACHED_TARGET_LINEAR,0.06052522592737833,0.08056687467779956,0.10627442656426922,0.12074246349378687,,0.8611938839450964,unchanged,False,1.184713345074706
1,0.1386871337890625,0.8085412650642513,0.22699583969321113,0.39573472513597135,0.0519480949462992,0.3923102956970325,0.0,0.0,0,0.0,0.1,2.0,successful,0.7905694150420949,tCG_REACHED_TARGET_LINEAR,0.2274171939776161,0.08071901740107315,0.0975093763313741,0.01866435856175033,,0.9509249578727483,unchanged,False,1.2533123404395374
1,0.25650882720947266,0.8085412650642513,1.5423711185402536e-15,0.39573472513597135,0.0519480949462992,0.3923102956970325,0.0,0.0,0,0.0,0.1,3.0,unsuccessful,0.7905694150420949,tCG_EXCEEDED_TR,0.7905694150420822,0.043013437015542444,0.11159460788186823,0.1087518022046429,,-3.410231238088601,reduced,,1.2533123404395374
1,0.3586764335632324,0.8043846842079839,0.19745811609945943,0.4049471132890285,0.07024492063922619,0.39880799350753504,0.0,0.0,0,0.0,0.1,4.0,successful,0.19764235376052372,tCG_EXCEEDED_TR,0.19764235376052366,0.07859923144632443,0.10660887004170097,0.0049014354822167995,,0.9689044865135035,expanded,False,1.256782803894063
1,0.45356082916259766,0.8043846842079839,7.364386412590292e-16,0.4049471132890285,0.07024492063922619,0.39880799350753504,0.0,0.0,0,0.0,0.1,5.0,unsuccessful,0.39528470752104744,tCG_EXCEEDED_TR,0.39528470752104794,0.06669385240300807,0.0935646988938951,0.0354376666470155,,-0.1412130985380236,reduced,,1.256782803894063
1,0.5487315654754639,0.8021721144475484,0.09879914497362326,0.40056690896745417,0.0364199346391378,0.3989078050384846,0.0,0.0,0,0.0,0.1,6.0,successful,0.09882117688026186,tCG_EXCEEDED_TR,0.0988211768802621,0.07878731611541642,0.10938932538445777,0.0030679202860776937,,1.0047202296426114,expanded,False,1.2533626142158452
1,0.6435091495513916,0.7985600858819438,0.19744270205535902,0.4056464787856427,0.0713151233468819,0.399328459958979,0.0,0.0,0,0.0,0.1,7.0,successful,0.19764235376052372,tCG_EXCEEDED_TR,0.1976423537605238,0.07783383274518393,0.10443716996730934,0.006069633066295184,,0.9587859590219039,expanded,False,1.2598915214677477
1,0.7509260177612305,0.791566776979485,0.39361602531123274,0.43159857619385433,0.1593904404865567,0.4010885419132086,0.0,0.0,0,0.0,0.1,8.0,successful,0.39528470752104744,tCG_EXCEEDED_TR,0.3952847075210555,0.06639635549659681,0.10354098549819392,0.035114078251237156,,0.6116835892523483,unchanged,False,1.2625084186282254
1,0.7952194213867188,0.7914777549670639,0.011999648166967396,0.40384819214817835,0.054523270278443045,0.40015069073974596,0.0,0.0,0,0.0,0.1,9.0,successful,0.39528470752104744,tCG_REACHED_TARGET_LINEAR,0.011999699977866828,0.0797329470121953,0.11231932550251664,0.0005798252916661033,,0.9989098489276003,unchanged,False,1.260960487129964
1,0.9024677276611328,0.7851274205907587,0.39392709023075445,0.4185227968016748,0.12273047602161007,0.4001231831551441,0.0,0.0,0,0.0,0.1,10.0,successful,0.39528470752104744,tCG_EXCEEDED_TR,0.3952847075210475,0.07091803951334297,0.1043859367089563,0.02926641765621914,,0.240101260615548,reduced,False,1.2564019908981385
1,0.9848432540893555,0.7846920431067284,0.046872019655435145,0.40100879412943213,0.03565757418506194,0.3994203179263395,0.0,0.0,0,0.0,0.1,11.0,successful,0.09882117688026186,tCG_REACHED_TARGET_LINEAR,0.04687321518074007,0.07996284371508909,0.10950271822128244,0.0014775384095899492,,0.9978868022661328,unchanged,False,1.254714831883847
1,1.0872182846069336,0.7831614246350358,0.09879911730871531,0.4037329815878785,0.05711506333693906,0.39967260346670713,0.0,0.0,0,0.0,0.1,12.0,successful,0.09882117688026186,tCG_EXCEEDED_TR,0.0988211768802619,0.07963143587166313,0.1116026504455325,0.0012087041816959399,,0.9944262252895715,expanded,False,1.251223918890405
1,1.1966159343719482,0.7794581811091051,0.19744054909172426,0.40394061309338297,0.061882277517590005,0.3991723971362425,0.0,0.0,0,0.0,0.1,13.0,successful,0.19764235376052372,tCG_EXCEEDED_TR,0.19764235376052353,0.07961320647434945,0.10747674722157946,0.004207025746984058,,0.9318288428738115,expanded,False,1.2595336616191817
1,1.3179864883422852,0.7709330161255056,0.39379385954392215,0.42096634858432175,0.1372446740282314,0.39796553379821875,0.0,0.0,0,0.0,0.1,14.0,successful,0.39528470752104744,tCG_NEGATIVE_CURVATURE,0.3952847075210645,0.07808600123246744,0.10210717787617177,0.011913167243520609,,0.9003691263541108,unchanged,False,1.2551065296289743
1,1.438209056854248,0.7595701362825291,0.39349957969107885,0.43274278204754923,0.1748138834479913,0.3958616192157113,0.0,0.0,0,0.0,0.1,15.0,successful,0.39528470752104744,tCG_NEGATIVE_CURVATURE,0.39528470752055267,0.08407750438085979,0.10278896181746419,0.018920107480433514,,0.6347004963804123,unchanged,False,1.2630410149377373
1,1.5329222679138184,0.7587249326844233,0.07298412485304918,0.39946435154371723,0.04041064269585673,0.3974150828933777,0.0,0.0,0,0.0,0.1,16.0,successful,0.39528470752104744,tCG_REACHED_TARGET_LINEAR,0.0729892693082835,0.07956772108187057,0.10698463832301447,0.0042434749312822515,,0.9773228547915966,unchanged,False,1.2567631339015868
